YR MO DY HRMN SEC LATITUDE LONGITUDE DEPTH MAG FAMILY
2000 5 5 1003 59.91 32.19339 -115.06695 7.864 2.61 1750
2000 5 5 1026 59.77 32.1796 -115.05629 3.869 2.74 1750
2000 5 6 0959 5.16 32.18183 -114.948 1.83 2.51 NaN
2000 5 6 1003 0.2 34.56499 -116.50178 7.276 2.53 1715
2000 5 7 1550 33.26 36.24643 -120.80096 4.617 2.67 NaN
2000 5 9 1528 38.12 32.2035 -115.05 14.19 2.84 1750
2000 5 9 2103 16.36 37.45367 -117.07017 4.83 2.5 NaN
2000 5 10 0501 18.85 34.56392 -116.23383 6.589 2.56 1715
2000 5 10 0717 40.41 36.86867 -116.19667 -1.18 3.02 NaN
2000 5 10 2325 42.72 33.1548 -115.64187 4.715 3.89 1751
2000 5 10 2328 53.87 33.15528 -115.63951 5.008 3.56 1751
2000 5 10 2330 11.24 33.15454 -115.64319 5.159 3.05 1751
2000 5 10 2333 25.37 33.15552 -115.63895 4.26 2.81 1751
2000 5 11 2215 56.16 35.72854 -118.45153 2.05 2.7 NaN
2000 5 12 1455 19.08 31.6 -115.87533 -0.3 2.77 NaN
2000 5 12 1826 3.94 33.15653 -115.63639 6.752 2.55 1751
2000 5 12 1946 23.03 34.79287 -116.29875 5.163 2.57 1715
2000 5 12 2339 50.45 33.16637 -115.63714 6.323 2.99 1751
2000 5 13 2304 35.26 33.17604 -115.96617 9.01 2.75 NaN
2000 5 15 0908 35.5 34.80748 -116.27222 6.317 2.6 1715
2000 5 16 0353 29.19 32.22117 -115.05576 13.306 2.56 1750
2000 5 16 0856 5.39 36.3272 -118.05672 4.741 3.07 1752
2000 5 16 1351 58.95 36.3276 -118.05559 4.413 2.68 1752
2000 5 16 1858 6.25 32.67298 -115.96318 6.834 2.67 NaN
2000 5 16 2045 53.59 34.6879 -116.30848 8.425 3.42 1715
2000 5 17 0918 17.25 33.26014 -115.98334 4.638 2.58 NaN
2000 5 17 0928 38.54 36.32728 -118.05394 4.29 3.39 1752
2000 5 17 1012 34.51 36.3284 -118.05107 3.962 2.56 1752
2000 5 17 1322 41.22 36.32826 -118.04904 4.027 2.65 1752
2000 5 17 1737 4.1 36.32525 -118.04678 3.603 3.5 1752
2000 5 18 0045 31.96 32.18025 -115.05797 3.156 2.53 1750
2000 5 18 0131 25.04 32.17996 -115.05695 3.348 2.73 1750
2000 5 18 0140 46.77 31.16633 -115.659 1.16 3 NaN
2000 5 18 0941 37.39 35.09332 -118.30638 7.214 3.89 1685
2000 5 18 1541 46.69 34.67736 -116.30703 8.283 3.16 1715
2000 5 19 2306 51.77 36.32784 -118.04957 4.427 2.72 1752
2000 5 19 2307 27.63 36.32601 -118.04897 4.976 3.44 1752
2000 5 19 2315 47.43 36.33025 -118.0468 3.745 2.82 1752
2000 5 20 2018 43.4 33.16085 -115.59787 5.888 2.62 NaN
2000 5 20 2051 42.15 34.67777 -116.28889 5.673 2.84 1715
2000 5 21 0340 52.62 34.6985 -116.36062 8.117 3.36 1715
2000 5 21 0427 45.58 34.41683 -116.23783 4.17 2.54 1715
2000 5 21 0627 37.41 34.29014 -116.86797 7.466 3.65 1753
2000 5 22 0736 9.75 34.60395 -116.29923 7.841 2.79 1715
2000 5 22 0751 0.98 32.60661 -116.13033 8.93 3.01 NaN
2000 5 22 2010 13.93 36.01572 -120.57816 4.76 2.52 NaN
2000 5 22 2051 33.52 34.62421 -116.24678 4.303 2.98 1715
2000 5 23 0442 44.21 36.32779 -118.05184 4.865 3.9 1752
2000 5 23 1111 48.48 36.32784 -118.04524 4.421 2.89 1752
2000 5 24 0641 18.17 32.081 -116.73717 4.39 2.79 NaN
2000 5 25 1507 21.55 34.20511 -117.38286 12.059 2.63 NaN
2000 5 25 1715 21.78 34.6029 -116.279 8.649 2.96 1715
2000 5 27 0335 34.53 35.78071 -117.64986 4.051 4.05 1754
2000 5 27 0513 40.46 35.77938 -117.65222 4.138 2.6 1754
2000 5 27 1304 35.82 34.40848 -119.00297 5.899 2.67 NaN
2000 5 27 1314 47.9 36.06976 -117.6477 3.044 3.12 NaN
2000 5 28 0531 22.93 35.73437 -117.68139 6.891 2.57 1754
2000 5 28 0804 52.17 32.13932 -116.39742 7.927 2.97 NaN
2000 5 29 1856 55.71 31.53817 -115.5365 -0.18 2.76 NaN
2000 5 29 1941 47.13 35.09409 -118.3069 6.909 2.5 1685
2000 5 31 0315 8.18 32.03933 -116.32817 2.41 3.18 NaN
2000 5 31 1112 27.66 34.66145 -116.33737 8.5 2.92 1715
2000 5 31 1655 12.02 34.58416 -116.26687 6.727 2.66 1715
2000 6 2 1133 49.49 33.17372 -115.59519 3.552 2.55 1755
2000 6 2 1401 5.27 34.65132 -116.33836 5.727 2.85 1715
2000 6 2 1424 14.52 33.17367 -115.59599 3.584 3.52 1755
2000 6 2 1425 54.89 33.17602 -115.59368 2.844 3.14 1755
2000 6 2 1429 34.52 33.17608 -115.59376 3.493 2.66 1755
2000 6 3 0600 41.04 32.69333 -118.14017 4.31 2.52 NaN
2000 6 3 1132 23.07 33.30224 -116.74315 10.072 2.69 NaN
2000 6 4 0337 5.01 34.33191 -116.47057 9.161 2.57 1756
2000 6 5 0750 9.03 33.57457 -118.5237 12.238 2.67 1757
2000 6 5 0826 7.58 33.57468 -118.52322 12.294 2.73 1757
2000 6 5 1106 42.11 34.44598 -116.2099 7.914 2.7 1715
2000 6 5 1337 58.77 34.0873 -116.64593 7.78 2.62 NaN
2000 6 6 0532 18.92 37.42067 -117.09617 4.59 3.03 NaN
2000 6 6 0639 0.97 36.32801 -118.06089 4.609 2.76 1752
2000 6 7 0208 56.43 34.33173 -116.47347 9.14 2.85 1756
2000 6 7 0445 41.47 33.17851 -115.60182 1.886 3.4 1755
2000 6 7 0855 36.22 32.94198 -115.72066 9.18 2.5 NaN
2000 6 8 0819 17.19 35.77806 -117.64656 3.679 3.06 1754
2000 6 9 0007 21.15 35.29697 -118.58932 6.832 2.51 NaN
2000 6 9 0642 7.91 34.37864 -118.85585 11.729 2.5 1758
2000 6 9 0642 46.55 34.38004 -118.85613 11.666 2.78 1758
2000 6 11 1648 24.78 33.98086 -116.64038 16.162 2.52 NaN
2000 6 11 1726 56.49 33.16964 -115.59682 3.929 2.93 1755
2000 6 11 2318 30.45 34.3247 -116.76296 3.398 2.64 NaN
2000 6 12 0216 22.53 33.99285 -116.56377 9.759 2.93 NaN
2000 6 12 0315 2.56 34.68373 -116.36261 9.445 3.9 1715
2000 6 12 0459 40.78 32.62767 -118.0385 23.16 2.55 NaN
2000 6 14 1900 20.59 32.89601 -115.5079 6.91 4.11 1759
2000 6 14 1905 39.69 32.90004 -115.50983 7.366 2.55 1759
2000 6 14 1910 24.27 32.89016 -115.51017 7.743 2.64 1759
2000 6 14 1920 42.27 32.90187 -115.50883 7.801 2.84 1759
2000 6 14 1923 2.94 32.88824 -115.51369 8.432 2.5 1759
2000 6 14 1923 14.78 32.89676 -115.51119 7.468 2.74 1759
2000 6 14 1932 37.39 32.8879 -115.51414 8.468 2.6 1759
2000 6 14 1941 48.61 32.8997 -115.50873 7.675 3.26 1759
2000 6 14 1957 3.06 32.89807 -115.51146 7.287 2.97 1759
2000 6 14 1957 35.98 32.8995 -115.51129 7.265 2.83 1759
2000 6 14 2018 25.37 32.89956 -115.51303 6.983 2.66 1759
2000 6 14 2020 26.02 32.90617 -115.51892 8.151 2.5 1759
2000 6 14 2036 2.49 32.88671 -115.51041 7.758 3.1 1759
2000 6 14 2112 15.22 32.88719 -115.51207 7.622 2.76 1759
2000 6 14 2120 24.64 32.88427 -115.51335 8.171 3.16 1759
2000 6 14 2129 2.46 32.869 -115.50567 11.48 3.4 1759
2000 6 14 2131 24.18 32.90337 -115.50921 7.599 2.85 1759
2000 6 14 2132 31.54 32.90543 -115.51049 7.532 2.79 1759
2000 6 14 2149 19.4 32.90399 -115.51728 6.803 4.51 1759
2000 6 14 2153 26.6 32.89193 -115.51521 9.273 3.06 1759
2000 6 14 2154 46.1 32.89419 -115.5155 6.827 2.62 1759
2000 6 14 2211 35.8 32.89891 -115.5178 6.529 3.55 1759
2000 6 14 2239 28.08 32.88141 -115.51169 8.176 3.65 1759
2000 6 14 2253 16.91 32.87868 -115.51233 7.869 2.54 1759
2000 6 15 0011 29.63 32.88153 -115.51428 8.168 2.5 1759
2000 6 15 0408 15.35 32.91052 -115.51029 7.39 3.21 1759
2000 6 15 0414 31.27 32.91111 -115.50992 7.371 3.53 1759
2000 6 15 0423 57.61 32.90701 -115.51454 6.896 2.71 1759
2000 6 15 0424 34.97 32.90453 -115.51478 6.105 3.1 1759
2000 6 15 0432 6.71 32.90621 -115.51647 6.844 3.02 1759
2000 6 15 0432 36.32 32.88572 -115.51003 7.12 3.01 1759
2000 6 15 0435 17.93 32.88622 -115.51083 7.63 2.57 1759
2000 6 15 0521 59.84 32.91268 -115.50896 7.451 2.55 1759
2000 6 16 1106 37.05 32.18122 -115.05754 3.673 2.54 1750
2000 6 17 1104 22.89 32.88899 -115.51823 6.653 2.85 1759
2000 6 19 0505 35.5 31.69283 -116.033 -0.32 2.77 NaN
2000 6 20 0235 48.04 31.72367 -116.06483 -0.22 2.77 NaN
2000 6 20 2110 23.21 34.83537 -116.4052 5.306 2.71 1715
2000 6 21 2143 57.22 36.9844 -118.22871 2.266 2.8 NaN
2000 6 22 1256 51.89 31.6995 -116.043 -0.17 2.56 NaN
2000 6 22 1448 1.3 34.52943 -116.267 10.353 2.61 1715
2000 6 22 2106 25.54 36.05856 -117.66192 6.629 2.82 NaN
2000 6 23 2010 42.61 35.50437 -116.26436 8.05 3.06 NaN
2000 6 23 2335 32.51 31.58717 -115.60317 -0.2 2.93 NaN
2000 6 24 1404 40.57 34.83755 -116.39 4.493 2.91 NaN
2000 6 26 1543 7.87 34.79361 -116.2988 5.396 4.51 1715
2000 6 26 1550 6.42 34.7904 -116.29981 5.063 3.66 1715
2000 6 26 2348 7.76 34.78528 -116.29926 6.948 3.06 1715
2000 6 27 0012 4.87 31.99024 -115.78139 10.267 2.66 NaN
2000 6 27 1528 17.74 36.0757 -117.64413 8.003 2.73 1493
2000 6 27 2052 51.71 34.66261 -116.2916 6.24 2.66 1715
2000 6 28 0453 14.75 33.99153 -116.95689 16.911 2.86 NaN
2000 6 28 1032 27.74 34.78842 -116.30035 6.006 2.72 1715
2000 6 29 0035 45.46 37.445 -117.00167 4.42 2.75 NaN
2000 6 30 0218 38.88 34.80478 -116.27929 6.715 2.71 1715
2000 6 30 0941 0.73 34.04829 -116.63552 11.558 3.6 NaN
2000 7 3 1008 2.57 31.73417 -115.63467 14.9 3.15 NaN
2000 7 3 1459 53.58 34.80478 -116.27968 6.558 2.88 1715
2000 7 3 2236 43.12 34.29225 -118.49083 8.403 2.59 NaN
2000 7 4 2109 1.15 32.15808 -115.06367 10.095 2.64 NaN
2000 7 5 1127 20.56 34.60717 -116.25211 2.703 2.68 1715
2000 7 5 1818 6.61 37.436 -118.8695 -1.33 2.75 NaN
2000 7 7 0603 24.37 36.3277 -118.04169 4.668 2.62 1760
2000 7 8 2358 15.18 36.32581 -118.06017 4.894 2.9 1761
2000 7 9 0108 39.02 36.32624 -118.05296 4.842 2.92 1761
2000 7 9 0241 42.96 36.32626 -118.06052 4.759 2.61 1761
2000 7 9 0358 8.38 36.32609 -118.063 4.735 2.85 1761
2000 7 9 0402 33.29 36.32791 -118.06211 4.764 3.34 1761
2000 7 9 1332 55.15 36.32798 -118.03983 4.549 3.08 1760
2000 7 9 1358 20.2 36.32741 -118.04084 4.673 3.04 1760
2000 7 9 1439 0.45 36.32843 -118.03742 4.438 2.64 1760
2000 7 9 1538 20.18 36.32877 -118.03655 4.432 2.67 1760
2000 7 11 0502 43.92 35.11188 -117.00865 4.544 2.74 NaN
2000 7 11 0713 2.68 32.56536 -115.25277 10.528 2.68 NaN
2000 7 11 1215 52.07 31.82117 -115.69883 1.77 3.24 NaN
2000 7 13 0327 10.22 34.29047 -116.86693 6.877 2.51 1753
2000 7 13 0520 1.46 32.01051 -115.76981 3.595 2.66 NaN
2000 7 13 0827 30.79 31.10933 -115.40867 -0.18 3.11 NaN
2000 7 13 1537 11.29 34.3105 -120.56983 1.73 3.19 NaN
2000 7 14 1256 55.79 34.54837 -118.74592 12.533 2.64 NaN
2000 7 14 2224 24.48 34.81757 -116.41042 5.909 3.73 1762
2000 7 14 2239 57.23 34.81703 -116.40819 5.83 2.79 1762
2000 7 15 2133 45.27 34.80295 -116.26575 5.301 2.79 1715
2000 7 16 1056 11.46 35.6575 -119.67083 -1.04 2.62 NaN
2000 7 17 0650 34.67 32.62664 -116.0799 8.587 2.85 NaN
2000 7 18 0357 55.05 34.26388 -119.62243 9.368 3.29 NaN
2000 7 19 0122 0.55 34.81901 -116.41012 5.683 3.14 1762
2000 7 19 1231 51.99 34.68641 -116.34213 7.833 2.74 1715
2000 7 21 1224 54.73 32.18638 -115.06205 5.093 2.91 NaN
2000 7 23 1357 21.18 32.3369 -114.91359 4.775 2.5 NaN
2000 7 23 2356 1.09 34.72483 -116.07353 2.079 3.48 1715
2000 7 24 0632 49.09 34.6152 -116.2348 6.972 2.57 1715
2000 7 26 0301 46.23 32.14767 -115.10283 15.72 3.81 1763
2000 7 26 0927 27.87 32.19437 -115.06287 8.191 2.77 1763
2000 7 26 1819 40.74 32.20063 -115.06032 7.108 2.66 1763
2000 7 28 0046 49.68 33.93733 -120.10933 3.01 2.53 NaN
2000 7 28 1038 51.14 32.07576 -116.30402 5.23 2.95 NaN
2000 7 28 1640 59.17 32.27329 -115.60153 7.399 2.67 NaN
2000 7 29 0301 55.51 34.61969 -119.05771 5.628 2.94 NaN
2000 7 29 1759 50.14 34.73063 -116.30104 7.225 2.7 1715
2000 7 30 0901 17.38 31.76683 -116.223 -0.39 3.3 NaN
2000 7 30 0921 58.86 34.06372 -116.94267 14.393 2.97 NaN
2000 7 31 0642 50.55 32.22572 -115.79289 7.686 2.88 NaN
2000 8 1 1226 16.3 32.05304 -114.91824 12.428 2.53 NaN
2000 8 1 1340 39.89 34.80506 -116.27113 7.55 3.19 1715
2000 8 1 1953 18.27 33.93419 -118.35172 12.466 2.82 NaN
2000 8 2 1618 49.52 33.83446 -116.97952 14.684 2.52 NaN
2000 8 2 2301 51.59 34.80436 -116.27308 7.524 2.86 1715
2000 8 3 0706 36.51 36.32725 -118.04388 5.113 3.15 1760
2000 8 4 0140 59.87 31.9405 -115.76283 4.19 2.79 1764
2000 8 5 1458 17.59 31.94 -115.76867 4.11 3.02 1764
2000 8 8 1942 3.25 34.5591 -116.2734 10.434 2.63 1715
2000 8 9 1313 23.79 34.68288 -116.28995 4.831 2.98 1715
2000 8 9 1330 36.31 34.68298 -116.2894 4.637 2.75 1715
2000 8 9 1536 32.48 31.84403 -116.20954 4.155 2.7 1765
2000 8 10 1415 15.28 35.12717 -120.84467 5.13 3.25 NaN
2000 8 10 1659 29.77 34.58636 -116.2669 5.676 2.54 1715
2000 8 11 0933 45.06 34.80121 -116.35253 6.984 2.61 1766
2000 8 11 1409 18.35 34.83681 -118.96697 13.533 2.85 NaN
2000 8 13 0657 48.81 31.95079 -115.77191 5.918 2.6 NaN
2000 8 13 1619 59.6 34.80496 -116.27154 7.68 2.65 1715
2000 8 13 1946 44.53 34.66878 -116.2993 11.378 2.99 1715
2000 8 16 0424 36.18 32.18241 -115.05808 6.146 2.77 1750
2000 8 16 1408 10.47 37.49867 -116.90883 4.33 2.69 NaN
2000 8 17 0443 47.07 34.36324 -116.45798 4.01 3.07 NaN
2000 8 17 1155 9.77 32.19233 -115.786 3.39 2.78 NaN
2000 8 17 1341 41.21 36.5 -120.59583 14.52 3.62 NaN
2000 8 18 0601 11.12 31.08267 -115.41033 -0.22 2.9 NaN
2000 8 18 1525 59.59 32.27986 -115.80535 10.038 2.68 NaN
2000 8 19 0101 43.46 33.30999 -116.30492 11.063 3.59 NaN
2000 8 19 0156 35.15 36.04111 -117.71333 3.099 2.78 NaN
2000 8 21 0103 21.45 34.80501 -116.27135 7.801 2.51 1715
2000 8 21 2128 49.15 34.73281 -116.3015 7.153 3.17 1715
2000 8 22 1427 2.74 34.52512 -116.28325 4.002 2.58 1715
2000 8 23 0131 14.51 34.69129 -115.74187 1.149 2.5 NaN
2000 8 23 0441 11.16 36.0924 -117.60365 4.629 3.26 NaN
2000 8 24 0952 12.4 37.45383 -117.09067 -1.32 2.73 NaN
2000 8 24 2142 36.19 32.315 -117.72633 19.49 3.04 NaN
2000 8 25 1857 43.96 35.8015 -118.44596 7.99 2.79 NaN
2000 8 26 1848 28.2 31.56383 -116.15217 3.1 2.56 NaN
2000 8 27 0335 48.23 33.75383 -119.93867 17.31 2.59 NaN
2000 8 27 1226 51.47 34.69378 -116.31125 4.398 2.8 1715
2000 8 28 0601 0.96 34.80164 -116.35241 7.006 2.88 1766
2000 8 29 0231 48.53 35.38198 -117.83357 6.443 2.51 NaN
2000 8 29 0505 39.75 33.26957 -116.22948 11.519 2.51 NaN
2000 8 29 0851 27.58 33.82454 -116.99213 13.016 2.8 NaN
2000 8 29 1519 48.52 32.2035 -115.78117 4.6 3.09 NaN
2000 8 30 0352 48.86 35.69016 -117.6036 7.982 3.41 NaN
2000 8 30 0814 42.61 34.31349 -116.10807 2.519 2.63 NaN
2000 9 1 1903 9.2 37.38 -116.24883 -1.2 3.13 1767
2000 9 1 1903 31.16 36.25267 -117.40133 1.03 2.84 1767
2000 9 3 0251 39.25 37.4435 -117.04583 -1.37 2.83 NaN
2000 9 4 1727 41.52 34.30021 -116.82929 7.324 2.71 1768
2000 9 5 1149 5.04 37.325 -117.02583 12.75 2.5 NaN
2000 9 5 1739 28.09 37.467 -118.888 1.73 3.03 1769
2000 9 5 1806 54.04 37.44383 -118.82217 -1.56 3.3 1769
2000 9 7 1934 18.33 34.8741 -116.35242 3.605 3.06 NaN
2000 9 9 1912 12.01 36.766 -116.3535 -0.82 3.25 NaN
2000 9 10 0315 28.54 31.84403 -116.20942 4.215 2.66 1765
2000 9 10 1951 41.25 36.09137 -117.8159 3.971 2.77 NaN
2000 9 11 0318 35.64 32.64393 -116.09818 6.825 2.74 1770
2000 9 11 1429 6.48 32.64471 -116.09818 6.777 2.71 1770
2000 9 11 1718 44.25 35.708 -119.689 8.19 2.83 NaN
2000 9 12 0022 33.09 34.86003 -116.41842 3.813 2.91 NaN
2000 9 12 0107 59.59 32.72352 -115.82174 2.893 3.64 NaN
2000 9 12 0209 47.12 34.5892 -116.23851 9.135 2.78 1715
2000 9 12 0412 32.24 34.30011 -116.82929 7.464 2.79 1768
2000 9 13 0846 23.43 31.92227 -116.19637 3.929 2.61 1771
2000 9 13 0904 47.85 31.92235 -116.19561 3.865 2.59 1771
2000 9 14 0826 20.03 32.1774 -115.80201 7.1 3.18 NaN
2000 9 14 1117 14.26 32.8279 -115.94428 8.819 3.04 NaN
2000 9 14 1727 5.58 35.95833 -116.02083 5 2.85 NaN
2000 9 15 1418 43.63 37.45517 -117.078 4.47 2.8 NaN
2000 9 15 2328 54.48 34.56304 -116.26247 6.425 2.55 1715
2000 9 16 0628 8.91 34.93036 -116.42328 4.856 3.57 1772
2000 9 16 1030 17.06 32.022 -115.78317 4.89 3.29 NaN
2000 9 16 1324 41.29 33.97257 -118.42127 12.118 3.08 NaN
2000 9 18 1024 2.75 33.17366 -115.59915 3.749 2.52 NaN
2000 9 19 0025 25.28 36.04114 -117.87098 2.53 2.59 1773
2000 9 19 0115 25.09 33.19128 -116.38827 11.007 2.56 NaN
2000 9 19 0346 33.73 36.04077 -117.87134 2.672 2.89 1773
2000 9 19 1017 38.01 33.97441 -116.79981 19.169 2.96 NaN
2000 9 20 1610 33.47 36.04117 -117.871 2.551 3.69 1773
2000 9 20 1857 36.76 34.48477 -116.26324 3.985 2.81 1715
2000 9 20 2129 47.76 31.90383 -116.213 3.79 2.57 NaN
2000 9 21 0306 10.77 34.53001 -116.27939 8.291 3.06 1715
2000 9 21 1808 55.77 35.99683 -120.473 -0.44 3.38 NaN
2000 9 21 1921 26.23 32.26143 -115.79859 7.527 2.95 NaN
2000 9 23 0755 1.73 31.92117 -115.8385 3.73 2.72 NaN
2000 9 23 1047 4.82 31.92033 -115.75167 4.54 2.61 NaN
2000 9 23 1326 33.21 31.87433 -115.77483 5.56 2.59 1774
2000 9 23 1850 11.9 32.1348 -115.12246 9.302 2.65 1775
2000 9 23 1907 56.77 32.13856 -115.12514 8.208 2.52 1775
2000 9 23 1934 8.86 32.13483 -115.1253 10.942 3.15 1775
2000 9 23 2251 10.85 31.86367 -115.77083 1.72 3.08 1774
2000 9 23 2350 57.64 31.76167 -115.79083 -0.02 3.56 1774
2000 9 23 2353 36.39 31.79407 -115.79674 5.17 2.57 1774
2000 9 24 0103 6.75 31.81488 -115.75052 11.802 3.1 1774
2000 9 24 0108 24.44 31.95032 -115.77191 5.286 3.17 1774
2000 9 24 1834 40.54 34.44281 -116.26197 7.487 3.23 1715
2000 9 25 0400 21.73 34.16215 -117.74176 8.576 3.01 NaN
2000 9 26 1658 17.97 34.93223 -116.42245 4.959 2.9 1772
2000 9 26 1658 38.94 34.93464 -116.42223 5.214 3 1772
2000 9 26 1658 38.94 34.93464 -116.42223 5.214 3 1772
2000 9 26 1658 52.13 34.94317 -116.44217 4.06 2.7 1772
2000 9 27 0704 3.15 34.93061 -116.42122 4.569 2.61 1772
2000 9 28 0429 47.16 31.56817 -115.81983 14.14 4.06 1776
2000 9 28 0437 9.24 31.67224 -115.92109 1.869 3.04 1776
2000 9 28 0453 41.48 31.70367 -115.87333 4.66 2.78 1776
2000 9 29 0149 7.46 31.665 -115.90183 5.52 2.58 1776
2000 9 29 0957 31.92 33.29974 -116.2252 10.358 3.32 NaN
2000 10 1 0446 19.19 32.13548 -115.1239 7.292 3.9 1775
2000 10 1 2016 51.84 32.13936 -115.12767 8.99 2.83 1775
2000 10 2 0438 5.97 34.62478 -116.65058 5.236 2.64 NaN
2000 10 2 0659 9.76 32.71862 -115.93941 4.444 2.54 NaN
2000 10 2 1217 2.83 33.13832 -116.44768 11.004 2.88 NaN
2000 10 2 1540 50.89 36.06332 -117.87203 2.935 2.64 NaN
2000 10 3 0244 2.98 35.77936 -117.64615 3.792 3.54 1754
2000 10 3 0329 15.17 35.78077 -117.64601 3.885 2.53 1754
2000 10 3 0506 57.53 34.48474 -116.33109 8.001 2.72 1715
2000 10 3 0621 5.67 31.57183 -115.751 0.16 3.23 1777
2000 10 3 1221 36.77 31.55017 -115.68717 -0.02 3.59 1777
2000 10 3 1247 25.75 32.13476 -115.12277 7.957 3.06 1775
2000 10 3 2226 13.98 34.67022 -116.35523 3.671 2.54 1715
2000 10 5 0530 4.81 32.19103 -115.47463 8.77 2.56 NaN
2000 10 5 1115 52.12 34.93116 -116.42052 4.26 2.78 1772
2000 10 7 1649 26.09 31.75067 -116.16217 6.91 2.61 NaN
2000 10 8 0017 50.75 35.28217 -119.0425 12.72 3.11 NaN
2000 10 8 0050 16.36 34.7969 -116.27464 7.311 3.12 NaN
2000 10 11 0636 14.57 34.56574 -116.25963 6.798 2.58 1715
2000 10 11 1728 48.48 34.55508 -118.91754 17.152 2.51 1778
2000 10 11 1747 18.45 34.55465 -118.91828 17.126 2.51 1778
2000 10 11 1930 48.2 35.61083 -119.51433 8.72 2.93 NaN
2000 10 12 0429 21.3 31.50367 -115.69983 -0.18 2.83 NaN
2000 10 12 1530 52.91 33.39059 -116.94892 13.938 2.56 NaN
2000 10 12 1646 13.32 37.35633 -118.84767 -1.12 2.88 NaN
2000 10 12 1651 19.49 34.55599 -118.91598 17.231 3.86 1778
2000 10 13 1137 36.76 33.1875 -115.56534 4.436 2.89 NaN
2000 10 14 0453 29.4 37.39033 -117.068 4.97 3.45 NaN
2000 10 14 1532 21.24 32.01283 -114.77283 29.85 3.01 NaN
2000 10 15 0332 44.41 36.32543 -118.05536 5.1 2.68 NaN
2000 10 17 0153 16.31 31.573 -115.59267 5.17 2.75 NaN
2000 10 17 1321 20.93 34.55138 -118.91737 17.064 2.51 1778
2000 10 17 1858 32.25 33.87112 -117.8598 6.997 2.7 NaN
2000 10 17 2130 6.95 34.5515 -118.91417 12.84 2.66 1778
2000 10 17 2151 35.15 34.55161 -118.92032 16.947 2.61 1778
2000 10 18 1053 29.72 33.99117 -116.8315 10.38 2.6 NaN
2000 10 20 0841 4.59 33.19147 -115.57068 4.383 2.6 NaN
2000 10 20 1402 49 36.60233 -116.27983 2.59 3.12 NaN
2000 10 21 1742 39.99 31.95917 -115.61183 3.01 2.54 NaN
2000 10 21 2202 35.14 35.94083 -120.33833 4.63 2.59 NaN
2000 10 22 1454 11.64 35.47477 -116.44431 8.581 3.42 1779
2000 10 22 1454 25.77 35.4739 -116.44352 8.599 3.45 1779
2000 10 26 1153 59.58 34.1519 -116.42048 10.198 2.99 1216
2000 10 28 0418 59 32.08219 -116.29638 7.19 2.5 NaN
2000 10 28 1018 2.62 31.766 -116.00617 2.61 2.57 NaN
2000 10 28 1213 59.86 31.69967 -116.04683 -0.08 2.5 NaN
2000 10 28 1400 44.84 33.98423 -116.95002 16.107 2.99 NaN
2000 10 28 2100 53.32 34.65034 -116.29238 8.353 2.6 1715
2000 10 29 0101 9.31 34.51638 -116.19021 10.616 2.65 1715
2000 10 29 0359 37.26 32.43562 -115.33367 13.517 2.71 1780
2000 10 29 0402 48.13 32.43707 -115.33366 13.587 2.9 1780
2000 10 29 1527 48.41 34.51628 -116.19075 10.482 2.62 1715
2000 10 29 1737 30.07 33.492 -116.494 14.24 2.61 1781
2000 10 29 1737 44.79 33.48987 -116.49646 13.49 2.61 1781
2000 10 29 2013 10.96 32.43645 -115.3339 13.575 3.24 1780
2000 10 30 1832 30.45 32.43911 -115.33066 13.488 2.52 1780
2000 10 30 2337 20.1 34.97179 -120.70526 6.616 2.56 NaN
2000 11 1 1823 50.89 34.8028 -116.2655 5.977 2.99 1715
2000 11 2 0953 2.52 32.43626 -115.33365 13.582 3.4 1780
2000 11 2 0959 55.1 32.43851 -115.33041 13.573 2.62 1780
2000 11 2 1008 46.56 32.43691 -115.3323 13.514 2.7 1780
2000 11 2 1045 42.79 32.44568 -115.3435 14.042 2.63 1780
2000 11 2 1048 49.08 32.43857 -115.33052 13.761 2.82 1780
2000 11 2 1049 22.44 32.43826 -115.33081 13.82 3.56 1780
2000 11 2 1101 45.33 32.43575 -115.33355 13.053 2.52 1780
2000 11 2 1130 53.42 32.42892 -115.32913 13.853 2.59 1780
2000 11 2 1151 10.62 32.43897 -115.33069 13.533 2.71 1780
2000 11 2 1157 46.41 32.43352 -115.33181 13.76 2.68 1780
2000 11 3 1618 17.86 32.44883 -115.33383 15.87 2.63 1780
2000 11 4 0120 44.14 32.43767 -115.33176 13.799 2.88 1780
2000 11 4 0121 14.26 32.43891 -115.33063 13.731 3.3 1780
2000 11 4 0750 58.94 32.4445 -115.33224 13.65 2.59 1780
2000 11 4 0813 27.36 34.03929 -116.435 10.072 2.55 NaN
2000 11 4 0900 7.95 32.44104 -115.33499 13.419 2.56 1780
2000 11 6 1444 8.28 32.43359 -115.33197 13.723 3.27 1780
2000 11 6 1556 47.31 32.42735 -115.32893 13.804 2.75 1780
2000 11 7 1255 5.98 34.35142 -116.89388 5.156 2.78 NaN
2000 11 8 1118 18.33 32.44324 -115.33473 13.417 2.5 1780
2000 11 8 1205 54.28 34.39103 -116.16715 6.189 2.69 NaN
2000 11 9 1301 39.57 34.33034 -116.47286 9.114 2.51 NaN
2000 11 11 1018 18.01 32.792 -118.33733 10.67 2.82 NaN
2000 11 12 0727 6.37 34.95658 -116.83723 4.994 2.88 NaN
2000 11 12 2307 40.79 32.43509 -115.33435 13.828 2.5 1780
